filename	photo	page_url	image_url_full	image_url_partial	page_title	iteration	language	labels	scrape_date	correction
D:/react-data/iconic\Mao\Mao_3\ca3e04a8-b60b-11ea-be68-b0359fc72c2e_20200624-1118.json	Mao	https://www.berlingske.dk/sonata/nocache/esi/be5a6517b97adef5e2ed8d144a74687a34b85934ce2b743824ccb51c65b17290?parameters[block_type]=bm_paid_content.paid_body_container&parameters[ttl]=0&parameters[controller]=BMBasicBlockBundle%3AVarnishCache%3Aindex&parameters[context][content][id]=1406128&parameters[context][content][class]=BM%5CBundle%5CNewsArticlePlusBundle%5CEntity%5CContent%5CNewsArticlePlus	na	https://berlingske.bmcdn.dk/media/cache/resolve/embedded_image_600x/image/120/1205611/23176186-china-anniversary.jpg	Kinas økonomiske mirakel - Berlingske	3	no=0.9789128856807664	mao zedong declared the people's republic of china	2020-06-24 13:21:09	True
D:/react-data/iconic\Mao\Mao_3\ca937f46-b60b-11ea-83e9-b0359fc72c2e_20200624-1118.json	Mao	https://www.timetoast.com/timelines/moderntimeline	na	https://s3.amazonaws.com/s3.timetoast.com/public/uploads/photos/2269725/491001-ChinaVictoryofRevolutionMaoZedong.jpg	ModernTimeline | Timetoast timelines	3	fi=0.3991449079836886	mao zedong	2020-06-24 13:21:15	True
D:/react-data/iconic\Mao\Mao_3\ca937f46-b60b-11ea-83e9-b0359fc72c2e_20200624-1118.json	Mao	http://news.southcn.com/community/shzt/mao/photo/200212240974.htm	http://news.southcn.com/community/shzt/mao/photo/200212240974_251701.jpg	na	南方网：毛泽东在开国大典上庄严宣告新中国成立	3	zh=1.0	mao zedong	2020-06-24 13:21:15	True
D:/react-data/iconic\Mao\Mao_3\ca937f46-b60b-11ea-83e9-b0359fc72c2e_20200624-1118.json	Mao	http://www.wyzxwk.com/Article/zatan/2018/12/397439.html	http://wx1.sinaimg.cn/mw690/e4f8ccfbly1fykfo6twf8j20dw0fqk0b.jpg	na	缅怀毛主席，振兴大中华- 乌有之乡	3	zh=0.9999999999999993	mao zedong	2020-06-24 13:21:15	True
D:/react-data/iconic\Mao\Mao_3\ca937f46-b60b-11ea-83e9-b0359fc72c2e_20200624-1118.json	Mao	http://blog.sina.com.cn/s/blog_4a810949010005i7.html	http://s12.sinaimg.cn/orignal/4a810949d5bbc9f4b430b	na	深切怀念毛主席：三种振聋发聩的声音_三事斋斋主_新浪博客	3	zh=1.0	mao zedong	2020-06-24 13:21:15	na
D:/react-data/iconic\Mao\Mao_3\ca937f46-b60b-11ea-83e9-b0359fc72c2e_20200624-1118.json	Mao	https://baike.baidu.com/pic/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD/106554/0/d01373f082025aaf3a161951fbedab64034f1a07?fr=lemma&ct=single	https://gss3.bdstatic.com/-Po3dSag_xI4khGkpoWK1HF6hhy/baike/h%3D160/sign=7e421586ae51f3dedcb2bd62a4eff0ec/c9fcc3cec3fdfc0371113ef4d53f8794a4c22615.jpg	na	中华人民共和国图片_百度百科	3	zh=0.9999999994492803	mao zedong	2020-06-24 13:21:15	na
D:/react-data/iconic\Mao\Mao_3\ca937f46-b60b-11ea-83e9-b0359fc72c2e_20200624-1118.json	Mao	http://www.wyzxwk.com/e/DoPrint/?classid=28&id=385869	http://wx3.sinaimg.cn/mw690/98fe75a2gy1fmknbvjpgmj20bn0d7q6e.jpg	na	郭松民：不能让“铜驼见于荆棘” 打印页面- 乌有之乡- 有好书有朋友有 ...	3	zh=1.0	mao zedong	2020-06-24 13:21:15	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	https://tomfowdy.com/articles/	na	https://liberatingbritain.files.wordpress.com/2020/04/2045965034001_4521017382001_otd-china-mao-hero.jpg?w=365&h=365&crop=1	Articles – Tom Fowdy	3	fr=0.5593007701203486	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	https://tomfowdy.com/author/fowdy92/	na	https://liberatingbritain.files.wordpress.com/2020/04/2045965034001_4521017382001_otd-china-mao-hero.jpg?w=365&h=365&crop=1	Tom – Tom Fowdy	3	en=0.16946150595865334	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	http://www.newsbug.info/today-in-history-for-september-th/youtube_774c096e-9e29-5cfb-903d-01ee6d716a3f.html	na	https://i.ytimg.com/vi/1Vorrn9j97g/hqdefault.jpg	Today in History for September 9th | | newsbug.info	3	en=0.9999906936513174	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	https://www.youtube.com/watch?v=1Vorrn9j97g	na	https://i.ytimg.com/vi/1Vorrn9j97g/hqdefault.jpg	Today in History for September 9th - YouTube	3	en=0.9999906936513174	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	https://fedgeno.com/today-in-history-for-september-9th/	na	https://i.ytimg.com/vi/1Vorrn9j97g/hqdefault.jpg	Today in History for September 9th | Fedge No	3	en=0.9999906936513174	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	https://fedgeno.com/tag/ed-sullivan/	na	https://fedgeno.com/wp-content/uploads/2018/09/today-in-history-for-september-9.jpg	Ed Sullivan | Fedge No	3	nl=0.8878704301283589	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	https://docudharma.com/2018/09/the-breakfast-club-watchin-the-tide-roll-away	na	https://i.ytimg.com/vi/1Vorrn9j97g/hqdefault.jpg	The Breakfast Club (Watchin&#39; the tide roll away) – DocuDharma	3	en=0.9999995555231608	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	https://fedgeno.com/tag/google/page/687/	na	https://fedgeno.com/wp-content/uploads/2018/09/today-in-history-for-september-9.jpg	Google | Page 687 of 1127 | Fedge No	3	en=0.9989765230597022	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	https://fedgeno.com/tag/ap/page/591/	na	https://fedgeno.com/wp-content/uploads/2018/09/today-in-history-for-september-9.jpg	ap | Page 591 of 847 | Fedge No	3	en=0.9989765230597022	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	https://pdxretro.com/2018/09/it-was-on-this-day-in-history-60/	na	https://i.ytimg.com/vi/1Vorrn9j97g/hqdefault.jpg	PDX RETRO » Blog Archive » IT WAS ON THIS DAY IN HISTORY	3	zh=0.3850494123805327	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cb18abd8-b60b-11ea-a0c6-b0359fc72c2e_20200624-1118.json	Mao	http://anayemeni.net/video183589.html	na	https://i.ytimg.com/vi/1Vorrn9j97g/hqdefault.jpg	Today in History for September 9th | فيديو - أنا يمني	3	ar=0.999999985394826	mao zedong declared the people's republic of china	2020-06-24 13:21:19	True
D:/react-data/iconic\Mao\Mao_3\cbbc9e40-b60b-11ea-b8f9-b0359fc72c2e_20200624-1118.json	Mao	https://www.amazon.co.jp/-/en/%E5%86%85%E8%97%A4-%E6%88%8A%E4%BC%B8/dp/4122037891	https://images-na.ssl-images-amazon.com/images/I/51BCF2DTX5L.jpg	na	Amazon.co.jp: 中国文明の歴史〈12〉人民共和国の成立へ (中公文庫 ...	3	ja=0.9999999999999998	mao zedong	2020-06-24 13:21:28	True
D:/react-data/iconic\Mao\Mao_3\cbbc9e40-b60b-11ea-b8f9-b0359fc72c2e_20200624-1118.json	Mao	https://search.rakuten.co.jp/search/mall/%E4%B8%AD%E5%9B%BD%E6%96%87%E6%98%8E%E3%81%AE%E6%AD%B4%E5%8F%B2+%E4%B8%AD%E5%85%AC%E6%96%87%E5%BA%AB/200162/	https://tshop.r10s.jp/hmvjapan/cabinet/3148000/3147226.jpg?fitin=275:275	na	【楽天市場】中国文明の歴史 中公文庫（本・雑誌・コミック）の通販	3	ja=1.0	mao zedong	2020-06-24 13:21:28	True
D:/react-data/iconic\Mao\Mao_3\cbbc9e40-b60b-11ea-b8f9-b0359fc72c2e_20200624-1118.json	Mao	https://search.rakuten.co.jp/search/mall/%E4%B8%AD%E5%9B%BD%E6%96%87%E6%98%8E%E3%81%AE%E6%AD%B4%E5%8F%B2+8/	https://tshop.r10s.jp/hmvjapan/cabinet/3148000/3147226.jpg?fitin=275:275	na	【楽天市場】中国文明の歴史 8の通販 - ジャンル一覧	3	ja=1.0	mao zedong	2020-06-24 13:21:28	True
D:/react-data/iconic\Mao\Mao_3\cbbc9e40-b60b-11ea-b8f9-b0359fc72c2e_20200624-1118.json	Mao	http://lishiquwen.com/news/127075.html	na	http://imgtu.lishiquwen.com/20170720/9e415eab9242401e181069eefec39c89.jpg	历届主席阅兵照合集– 历史趣闻网| lishiquwen.com	3	zh=1.0	mao zedong	2020-06-24 13:21:28	na
D:/react-data/iconic\Mao\Mao_3\cbbc9e40-b60b-11ea-b8f9-b0359fc72c2e_20200624-1118.json	Mao	http://aydenizturk.blogspot.com/2010/12/blog-post_29.html	na	http://1.bp.blogspot.com/_OMzV66pRRIE/TRsv3Y79t1I/AAAAAAAAAJo/63w4AlJqL-Q/s1600/028.jpg	عکس های مشهور جهان - آنایوردم آذربایجان	3	fa=0.9999999995184898	mao zedong	2020-06-24 13:21:28	True
D:/react-data/iconic\Mao\Mao_3\cbbc9e40-b60b-11ea-b8f9-b0359fc72c2e_20200624-1118.json	Mao	http://wap.lishiquwen.com:11888/	na	http://imgtu.lishiquwen.com/20170720/9e415eab9242401e181069eefec39c89.jpg	历史趣闻手机版- 中国历史朝代百科全书	3	zh=1.0	mao zedong	2020-06-24 13:21:28	na
D:/react-data/iconic\Mao\Mao_3\cbbc9e40-b60b-11ea-b8f9-b0359fc72c2e_20200624-1118.json	Mao	https://fado.vn/jp/%E4%B8%AD%E5%9B%BD%E6%96%87%E6%98%8E%E3%81%AE%E6%AD%B4%E5%8F%B23%E3%80%89%E7%A7%A6%E6%BC%A2%E5%B8%9D%E5%9B%BD-%E4%B8%AD%E5%85%AC%E6%96%87%E5%BA%AB-4122036380.html	https://images-fe.ssl-images-amazon.com/images/I/51BCF2DTX5L.jpg	na	Mua 中国文明の歴史〈3〉秦漢帝国 (中公文庫) (文庫) trên Amazon ...	3	zh=0.9998590298326665	mao zedong	2020-06-24 13:21:28	True
D:/react-data/iconic\Mao\Mao_3\cbbc9e40-b60b-11ea-b8f9-b0359fc72c2e_20200624-1118.json	Mao	https://www.po369.com/tupian/%E6%AF%9B%E6%B3%BD%E4%B8%9C%E6%9C%89%E5%87%A0%E4%B8%AA%E7%A7%81%E7%94%9F%E5%AD%90.html	na	http://5b0988e595225.cdn.sohucs.com/q_70,c_zoom,w_640/images/20180802/0ef20ed78638494485a3c9ed7dd2ccd1.jpeg	毛泽东有几个私生子_毛泽东私生子图片_华国锋母亲照片-久久图片视频	3	zh=1.0	mao zedong	2020-06-24 13:21:28	True
D:/react-data/iconic\Mao\Mao_3\cbcfab5a-b60b-11ea-8028-b0359fc72c2e_20200624-1118.json	Mao	http://www.cwzg.cn/history/201912/53809.html	na	http://static.cwzg.cn/p/201912/7006b4686ab0a44db3ddf76f495569ba.png	毛主席诞辰日回顾他在香港问题上的远见卓识！_察古知今_察网	3	zh=1.0	proclamation of the people's republic of china	2020-06-24 13:21:33	True
D:/react-data/iconic\Mao\Mao_3\cbcfab5a-b60b-11ea-8028-b0359fc72c2e_20200624-1118.json	Mao	https://www.blic.rs/riznica/istorije/25-surovih-oni-su-bili-najkrvaviji-vladari-u-istoriji-covecanstva/4swd0yr	na	https://ocdn.eu/pulscms-transforms/1/K3Yk9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvTVRJN01EQV8vNjEwZDlmNzQ4YzlkMzFlZTE5NzE0YjhlNTMyZGEzZDQuanBnkZMCzQKAAIEAAQ	25 SUROVIH Oni su bili najkrvaviji vladari u istoriji čovečanstva - Blic	3	hr=0.9999434822645252	proclamation of the people's republic of china	2020-06-24 13:21:33	na
D:/react-data/iconic\Mao\Mao_3\cbcfab5a-b60b-11ea-8028-b0359fc72c2e_20200624-1118.json	Mao	https://www.blic.rs/riznica/istorije/deca-cudovista-prica-o-potomcima-najvecih-svetskih-diktatora/rh8qenj	na	https://ocdn.eu/pulscms-transforms/1/K3Yk9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvTVRJN01EQV8vNjEwZDlmNzQ4YzlkMzFlZTE5NzE0YjhlNTMyZGEzZDQuanBnkZMCzQKAAIEAAQ	DECA ČUDOVIŠTA Priča o potomcima najvećih svetskih diktatora	3	hr=0.670956798209184	proclamation of the people's republic of china	2020-06-24 13:21:33	na
D:/react-data/iconic\Mao\Mao_3\cc15c83a-b60b-11ea-8bc0-b0359fc72c2e_20200624-1118.json	Mao	http://www.cmeds.se/bohrb/portal.php?mod=view&aid=6854	http://cmeds.se/bohrb/data/attachment/portal/201612/26/212255dull2kulglk7x07f.png	na	毛泽东光辉形象永驻人民心中纪念毛泽东诞辰123周年- 今日焦点- 北欧 ...	3	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:21:39	True
D:/react-data/iconic\Mao\Mao_3\cc15c83a-b60b-11ea-8bc0-b0359fc72c2e_20200624-1118.json	Mao	https://kuaibao.qq.com/s/20180402G06BUV00?refer=spider	http://inews.gtimg.com/newsapp_match/0/3164198776/0	na	清明节：把思念献给毛主席和长眠九泉的烈士们-看点快报	3	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:21:39	na
D:/react-data/iconic\Mao\Mao_3\cc15c83a-b60b-11ea-8bc0-b0359fc72c2e_20200624-1118.json	Mao	https://www.weibo.com/u/5185456165	na	https://wx4.sinaimg.cn/orj360/670172e1ly1fyjw74u7b6j20bn0cl3yx.jpg	吉林文投集团JCICL的微博_微博 - weibo	3	zh=0.9999998518437865	mao zedong declared the people's republic of china	2020-06-24 13:21:39	True
D:/react-data/iconic\Mao\Mao_3\cc23af69-b60b-11ea-b01e-b0359fc72c2e_20200624-1118.json	Mao	https://www.nzz.ch/international/volksrepublik-china-ein-waghalsiges-experiment-wird-70-jahre-alt-ld.1510934	na	https://img.nzz.ch/C=W4974,H2797.875,X0,Y108.0625/S=W1200M,H675M/O=75/C=AR1200x675/https://nzz-img.s3.amazonaws.com/2019/9/27/e76e7765-4def-439d-8965-b35121bd0aa3.jpeg?wmark=nzz	Volksrepublik <b>China</b>: Ein waghalsiges Experiment wird 70 Jahre alt	3	de=0.9999999999996465	mao zedong declared the people's republic of china	2020-06-24 13:21:42	True
D:/react-data/iconic\Mao\Mao_3\cc23af69-b60b-11ea-b01e-b0359fc72c2e_20200624-1118.json	Mao	http://cn.theorychina.org/70zn/	http://cn.theorychina.org/70zn/dbtp/201909/W020190919644235285224.jpg	na	庆祝中华人民共和国成立70周年 - 理论中国网	3	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:21:42	na
D:/react-data/iconic\Mao\Mao_3\cc23af69-b60b-11ea-b01e-b0359fc72c2e_20200624-1118.json	Mao	http://cn.theorychina.org/70zn/dbtp/	http://cn.theorychina.org/70zn/dbtp/201909/W020190919644235285224.jpg	na	庆祝中华人民共和国成立70周年 - 理论中国网	3	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:21:42	na
D:/react-data/iconic\Mao\Mao_3\cc23af69-b60b-11ea-b01e-b0359fc72c2e_20200624-1118.json	Mao	http://cn.theorychina.org/70zn/dbtp/201909/t20190919_367895.html	http://cn.theorychina.org/70zn/dbtp/201909/W020190919644235285224.jpg	na	庆祝中华人民共和国成立70周年	3	zh=0.9999999988184984	mao zedong declared the people's republic of china	2020-06-24 13:21:42	na
D:/react-data/iconic\Mao\Mao_3\cc807fa2-b60b-11ea-afb7-b0359fc72c2e_20200624-1118.json	Mao	https://www.taobao.com/list/product/%E5%BC%80%E5%9B%BD%E5%A4%A7%E5%85%B8%E7%94%BB_6.htm	na	http://g.search.alicdn.com/img/bao/uploaded/i4/i1/2434376190/O1CN01AxQlx31vb4AR5CjgQ_!!2434376190.jpg	开国大典画设计|开国大典画下载|开国大典画教学|图片- 淘宝海外	3	zh=1.0	mao zedong 1950	2020-06-24 13:21:48	True
D:/react-data/iconic\Mao\Mao_3\ccbf1889-b60b-11ea-8359-b0359fc72c2e_20200624-1118.json	Mao	https://www.lindelof.nu/page/161/?p=vyrvxdugfgrje	https://www.lindelof.nu/wp-content/uploads/2015/05/mao-hosten-1949-275x207.jpg	na	Analyser av och kommentarer till det dagliga ... - lindelof.nu	3	sv=1.0	mao zedong declared the people's republic of china	2020-06-24 13:21:55	True
D:/react-data/iconic\Mao\Mao_3\ccbf1889-b60b-11ea-8359-b0359fc72c2e_20200624-1118.json	Mao	https://www.m-lkke.gr/featured/mao-t%CF%83etoyn%CE%B3k-h-%CE%B6%CF%89%CE%AE-%CE%BA%CE%B1%CE%B9-%CE%B7-%CE%B4%CF%81%CE%AC%CF%83%CE%B7-%CF%84%CE%BF%CF%85-%CE%BC%CE%B5%CE%B3%CE%AC%CE%BB%CE%BF%CF%85-%CF%80%CF%81%CE%BF%CE%BB%CE%B5%CF%84/	https://www.m-lkke.gr/wp-content/uploads/2019/09/Mao_4.jpg	na	<b>MAO</b> TΣETOYNΓK: H ζωή και η δράση του μεγάλου προλετάριου ...	3	el=1.0	mao zedong declared the people's republic of china	2020-06-24 13:21:55	True
D:/react-data/iconic\Mao\Mao_3\ce1da380-b60b-11ea-ad22-b0359fc72c2e_20200624-1118.json	Mao	https://www.weibo.com/subuchao?refer_flag=1005055013_	https://wx1.sinaimg.cn/orj360/488d3218ly1ga9y6pmg29j208c0b93z9.jpg	na	苏步超的微博_微博 - weibo	3	zh=0.9999998094703485	mao zedong	2020-06-24 13:22:10	True
D:/react-data/iconic\Mao\Mao_3\ce5a877e-b60b-11ea-983f-b0359fc72c2e_20200624-1118.json	Mao	http://wwwfabishimabukuro.blogspot.com/2011/05/personalidades-transtornadas-parte-3-de.html	http://4.bp.blogspot.com/-W4lb4Ufwf2E/TcoGrLCBuMI/AAAAAAAAARs/D8ExnEEWfV8/s1600/mao+tse+tung.bmp	na	Personalidades transtornadas (parte 3 de 7) - Planeta Behavior	3	pt=0.8771692209623698	mao zedong declared the people's republic of china	2020-06-24 13:22:12	na
D:/react-data/iconic\Mao\Mao_3\ce5a877e-b60b-11ea-983f-b0359fc72c2e_20200624-1118.json	Mao	http://wwwfabishimabukuro.blogspot.com/2011/05/	http://4.bp.blogspot.com/-W4lb4Ufwf2E/TcoGrLCBuMI/AAAAAAAAARs/D8ExnEEWfV8/s1600/mao+tse+tung.bmp	na	01/05/11 - Planeta Behavior	3	en=0.16946150595865334	mao zedong declared the people's republic of china	2020-06-24 13:22:12	na
D:/react-data/iconic\Mao\Mao_3\d00774dc-b60b-11ea-80f6-b0359fc72c2e_20200624-1118.json	Mao	https://www.pekingmanbookshop.com/maoandpolitics	na	https://d2f8l4t0zpiyim.cloudfront.net/000_clients/1167088/page/w1000-1167088kU1782zf.jpg	Maoism and Politics 毛泽东，政治 - Pekingman Bookshop	3	zh=0.9999999999335925	mao zedong	2020-06-24 13:22:25	True
D:/react-data/iconic\Mao\Mao_3\d00774dc-b60b-11ea-80f6-b0359fc72c2e_20200624-1118.json	Mao	https://shopee.tw/search?keyword=%E7%B4%80%E5%BF%B5%E7%95%AB%E5%83%8F	na	https://cf.shopee.tw/file/f2483389b7702b90624fb8610ec5a153_tn	紀念畫像- 優惠推薦- 2020年6月|蝦皮購物台灣	3	zh=0.9999999999944582	mao zedong	2020-06-24 13:22:25	na
D:/react-data/iconic\Mao\Mao_3\d02bae34-b60b-11ea-94ca-b0359fc72c2e_20200624-1118.json	Mao	https://downloadsach.com/danh-nhan/mao-trach-dong-cuoc-doi-chinh-tri-va-tinh-duc.html	https://downloadsach.com/wp-content/uploads/2016/04/mao-trach-dong-life-cover.jpg	na	<b>Mao</b> Trạch Đông - cuộc đời chính trị và tình dục ebook	3	vi=1.0	mao zedong declared the people's republic of china	2020-06-24 13:22:34	True
D:/react-data/iconic\Mao\Mao_3\d02bae34-b60b-11ea-94ca-b0359fc72c2e_20200624-1118.json	Mao	http://vietinfo.eu/nhan-vat/mao-trach-dong-qua-sach-bao-trung-quoc-ngay-nay-10-bot-vai-t%E1%BA%A5n-d%E1%BA%A5t-ngon-chomolungma-van-cao-nhu-the.html	http://data.vietinfo.eu/News/2014/07/03/205887/_thumb.jpg	na	Mao Trạch Đông qua sách báo Trung Quốc ngày nay (10 ... - Vietinfo	3	vi=1.0	mao zedong declared the people's republic of china	2020-06-24 13:22:34	True
D:/react-data/iconic\Mao\Mao_3\d08fd243-b60b-11ea-92f4-b0359fc72c2e_20200624-1118.json	Mao	https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%AE%87%E5%AE%99%E9%BB%91%E6%B4%9E%23&isnewpage=1&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E5%BD%A9%E8%89%B2%E7%9A%84%E5%BC%80%E5%9B%BD%E5%A4%A7%E5%85%B8%23&featurecode=newtitle%E5%9C%A8%E7%9C%8B	na	https://wx3.sinaimg.cn/orj360/64a571f6ly1gfadfyoqw8j20dw0gy3zo.jpg	宇宙黑洞 - 微博	3	zh=0.9998835824792914	mao zedong	2020-06-24 13:22:38	True
D:/react-data/iconic\Mao\Mao_3\d08fd243-b60b-11ea-92f4-b0359fc72c2e_20200624-1118.json	Mao	https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%BD%A9%E8%89%B2%E7%9A%84%E5%BC%80%E5%9B%BD%E5%A4%A7%E5%85%B8%23&extparam=%23%E5%BD%A9%E8%89%B2%E7%9A%84%E5%BC%80%E5%9B%BD%E5%A4%A7%E5%85%B8%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E5%86%B3%E8%83%9C%E6%97%B6%E5%88%BB920%E5%85%A8%E5%9B%BD%E5%85%AC%E6%98%A0%23&featurecode=10000	na	https://wx3.sinaimg.cn/orj360/64a571f6ly1gfadfyoqw8j20dw0gy3zo.jpg	彩色的开国大典 - 微博	3	zh=0.9999999975818121	mao zedong	2020-06-24 13:22:38	True
D:/react-data/iconic\Mao\Mao_3\d08fd243-b60b-11ea-92f4-b0359fc72c2e_20200624-1118.json	Mao	https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%AE%87%E5%AE%99%E9%BB%91%E6%B4%9E%23&isnewpage=1&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E8%A2%AB%E7%82%89%23&featurecode=10000326%2523	na	https://wx3.sinaimg.cn/orj360/64a571f6ly1gfadfyoqw8j20dw0gy3zo.jpg	宇宙黑洞 - 微博	3	zh=0.9998835824792914	mao zedong	2020-06-24 13:22:38	True
D:/react-data/iconic\Mao\Mao_3\d08fd243-b60b-11ea-92f4-b0359fc72c2e_20200624-1118.json	Mao	https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%BD%A9%E8%89%B2%E7%9A%84%E5%BC%80%E5%9B%BD%E5%A4%A7%E5%85%B8%23&extparam=%23%E5%BD%A9%E8%89%B2%E7%9A%84%E5%BC%80%E5%9B%BD%E5%A4%A7%E5%85%B8%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E6%88%91%E7%9A%84%E5%81%B6%E5%83%8F%E6%98%AF%E5%94%90%E5%9B%BD%E5%BC%BA%23&featurecode=newtitle17	na	https://wx3.sinaimg.cn/orj360/64a571f6ly1gfadfyoqw8j20dw0gy3zo.jpg	彩色的开国大典 - 微博	3	zh=0.9999999975818121	mao zedong	2020-06-24 13:22:38	True
D:/react-data/iconic\Mao\Mao_3\d0906f1c-b60b-11ea-b817-b0359fc72c2e_20200624-1118.json	Mao	https://www.voachinese.com/a/stalin-spy-on-maos-poo-20160129/3168930.html	na	https://gdb.voanews.com/95F32FA4-52D9-4E57-B5CB-8DC6C4957FB5_w1200_r1.jpg	斯大林曾对毛泽东的粪便一探究竟？ - 美国之音	3	zh=1.0	mao zedong	2020-06-24 13:22:40	True
D:/react-data/iconic\Mao\Mao_3\d0906f1c-b60b-11ea-b817-b0359fc72c2e_20200624-1118.json	Mao	https://www.dcdapp.com/ugc/article/1646047272032269	na	http://p9-tt.byteimg.com/img/tos-cn-i-0022/d9aaa07c0ffe4f66b8eab05c2e63fbc2~tplv-shrink:800:1380.jpeg?from=post	受中国人民和世界上的人民（资本阶人士基本列外）最尊敬的伟大领袖 ...	3	zh=1.0	mao zedong	2020-06-24 13:22:40	True
D:/react-data/iconic\Mao\Mao_3\d0906f1c-b60b-11ea-b817-b0359fc72c2e_20200624-1118.json	Mao	https://boxun.com/news/gb/z_special/2016/01/201601301054.shtml	na	https://boxun.com/news/images/2016/01/201601301054z_special1.jpg	斯大林曾对毛泽东的粪便一探究竟？ - 博讯	3	zh=1.0	mao zedong	2020-06-24 13:22:40	na
D:/react-data/iconic\Mao\Mao_3\d0906f1c-b60b-11ea-b817-b0359fc72c2e_20200624-1118.json	Mao	https://www.taiwancon.com/date/2020/04/17	na	https://www.taiwancon.com/wp-content/uploads/auto_save_image/2013/05/024820UUz.jpg	17 | 四月| 2020 | 台灣控	3	zh=0.984011342992794	mao zedong	2020-06-24 13:22:40	True
D:/react-data/iconic\Mao\Mao_3\d0906f1c-b60b-11ea-b817-b0359fc72c2e_20200624-1118.json	Mao	https://www.taiwancon.com/219263/%E5%8F%B0%E7%81%A3%E5%8F%B2%E4%B8%8A%E6%9C%80%E5%A4%A7%E7%9A%84%E9%BE%90%E5%BC%8F%E9%A8%99%E5%B1%80%E2%97%8E%E8%94%A1%E4%BD%91%E9%A7%BF.htm	na	https://www.taiwancon.com/wp-content/uploads/auto_save_image/2013/05/024820UUz.jpg	台灣史上最大的龐式騙局  蔡佑駿| 台灣控	3	zh=0.9999999999999132	mao zedong	2020-06-24 13:22:40	True
D:/react-data/iconic\Mao\Mao_3\d0906f1c-b60b-11ea-b817-b0359fc72c2e_20200624-1118.json	Mao	http://book.kongfz.com/4947/1453822645/	na	http://www.kfzimg.com/G05/M00/97/0A/p4YBAFgFgAWAHlCNABJj5j9iueg966_s.jpg	红旗特刊2011年_红旗杂志社_孔夫子旧书网	3	zh=0.9999999999979619	mao zedong	2020-06-24 13:22:40	True
D:/react-data/iconic\Mao\Mao_3\d0906f1c-b60b-11ea-b817-b0359fc72c2e_20200624-1118.json	Mao	http://m.xrso.com/mingxing/23196/	na	http://img3.52qumao.com/dianyingimg/tv/img/d/3/s10946.jpg?1410420004	邵宏来个人资料_电影电视剧作品集合【明星资料库】	3	zh=0.9999999999999998	mao zedong	2020-06-24 13:22:40	True
